date,type,type_short,label,amount,category,sub_category,comments
2020/11/23,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 191120 STEAMGAMES.COM  PARIS 8         CARTE   4974XXXXXXXX7803,"-9,99 €",Loisirs,Jeux vidéos,
2020/12/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 041220 STEAMGAMES.COM  PARIS 8         CARTE   4974XXXXXXXX7803,"-19,99 €",Loisirs,Jeux vidéos,
2020/12/10,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 081220 STEAMGAMES.COM  PARIS 8         CARTE   4974XXXXXXXX7803,"-23,91 €",Loisirs,Jeux vidéos,
2020/12/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 091220 STEAMGAMES.COM  PARIS 8         CARTE   4974XXXXXXXX7803,"-11,48 €",Loisirs,Jeux vidéos,
2021/01/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 060121 STEAMGAMES.COM  PARIS 8         CARTE   4974XXXXXXXX7803,"-12,38 €",Loisirs,Jeux vidéos,
2021/03/22,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 180321 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX7803,"-16,79 €",Loisirs,Jeux vidéos,
2021/05/17,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 140521 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX7803,"-11,24 €",Loisirs,Jeux vidéos,
2021/05/31,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 280521 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX7803,"-14,99 €",Loisirs,Jeux vidéos,
2021/06/01,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 290521 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX7803,"-24,99 €",Loisirs,Jeux vidéos,
2021/07/05,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 300621 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX7803,"-15,99 €",Loisirs,Jeux vidéos,
2021/09/06,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 040921 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX6437,"-23,99 €",Loisirs,Jeux vidéos,
2021/09/09,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 060921 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX6437,"-9,99 €",Loisirs,Jeux vidéos,
2021/07/08,CHEQUE,CHEQUE,CHEQUE 5056951,"-110,00 €",Consommation,Juridique,
2021/07/12,CHEQUE,CHEQUE,CHEQUE 5056952,"-1 200,00 €",Consommation,Juridique,
2020/10/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 061020 CDISCOUNT       BORDEAUX CEDE   CARTE   4974XXXXXXXX7803,"-112,73 €",Consommation,Information,
2020/10/09,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 081020 REPAR ACTION    ENGHIEN LES     CARTE   4974XXXXXXXX7803,"-29,00 €",Consommation,Information,
2020/10/23,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 221020 REPAR ACTION    ENGHIEN LES     CARTE   4974XXXXXXXX7803,"-60,00 €",Consommation,Information,
2020/11/12,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 111120 CDISCOUNT       BORDEAUX CEDE   CARTE   4974XXXXXXXX7803,"-436,25 €",Consommation,Information,
2020/11/16,,, REMBOURST CB DU 141120 CDISCOUNT       BORDEAUX CEDE   CARTE   4974XXXXXXXX7803,"436,25 €",Consommation,Information,
2021/08/20,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 190821 SOS POINT ORDIN ENGHIEN LES B   CARTE   4974XXXXXXXX7803,"-59,00 €",Consommation,Information,
2020/09/10,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000008845 /MOTIF 1770695210069 00 /REF 1770695210069 00,"10,00 €",Santé,Remboursement mutuelle,
2020/10/20,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000008999 /MOTIF 1770695210069 00 /REF 1770695210069 00,"15,00 €",Santé,Remboursement mutuelle,
2020/10/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009026 /MOTIF 1770695210069 00 /REF 1770695210069 00,"39,00 €",Santé,Remboursement mutuelle,
2020/10/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009026 /MOTIF 1770695210069 00 /REF 1770695210069 00,"78,00 €",Santé,Remboursement mutuelle,
2020/10/28,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009030 /MOTIF 1770695210069 00 /REF 1770695210069 00,"43,00 €",Santé,Remboursement mutuelle,
2020/10/28,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009030 /MOTIF 1770695210069 00 /REF 1770695210069 00,"64,50 €",Santé,Remboursement mutuelle,
2020/10/28,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009030 /MOTIF 1770695210069 00 /REF 1770695210069 00,"86,00 €",Santé,Remboursement mutuelle,
2020/10/30,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009045 /MOTIF 1770695210069 00 /REF 1770695210069 00,"15,00 €",Santé,Remboursement mutuelle,
2020/11/06,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009084 /MOTIF 1770695210069 00 /REF 1770695210069 00,"15,00 €",Santé,Remboursement mutuelle,
2020/11/17,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009121 /MOTIF 1770695210069 00 /REF 1770695210069 00,"15,00 €",Santé,Remboursement mutuelle,
2020/12/23,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009284 /MOTIF 1770695210069 00 /REF 1770695210069 00,"15,00 €",Santé,Remboursement mutuelle,
2021/01/18,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009380 /MOTIF 1770695210069 00 /REF 1770695210069 00,"39,00 €",Santé,Remboursement mutuelle,
2021/01/18,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009380 /MOTIF 1770695210069 00 /REF 1770695210069 00,"39,00 €",Santé,Remboursement mutuelle,
2021/01/18,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009380 /MOTIF 1770695210069 00 /REF 1770695210069 00,"39,00 €",Santé,Remboursement mutuelle,
2021/01/18,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009380 /MOTIF 1770695210069 00 /REF 1770695210069 00,"39,00 €",Santé,Remboursement mutuelle,
2021/01/18,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009380 /MOTIF 1770695210069 00 /REF 1770695210069 00,"78,00 €",Santé,Remboursement mutuelle,
2021/01/21,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009394 /MOTIF 1770695210069 00 /REF 1770695210069 00,"15,00 €",Santé,Remboursement mutuelle,
2021/02/23,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009530 /MOTIF C0000441836 /REF C0000441836,"15,00 €",Santé,Remboursement mutuelle,
2021/02/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009539 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/02/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009539 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/02/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009539 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/02/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009539 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/02/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009539 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/02/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009539 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/02/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009539 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/02/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009539 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/02/26,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009539 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/03/30,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009674 /MOTIF C0000441836 /REF C0000441836,"15,00 €",Santé,Remboursement mutuelle,
2021/04/27,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009788 /MOTIF C0000441836 /REF C0000441836,"15,00 €",Santé,Remboursement mutuelle,
2021/05/10,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009842 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/05/10,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009842 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/05/10,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009842 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/05/10,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009842 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/05/10,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009842 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/05/10,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009842 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/06/04,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000009947 /MOTIF C0000441836 /REF C0000441836,"15,00 €",Santé,Remboursement mutuelle,
2021/07/13,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010116 /MOTIF C0000441836 /REF C0000441836,"15,00 €",Santé,Remboursement mutuelle,
2021/08/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010276 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/08/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010276 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/08/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010276 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/08/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010276 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/08/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010276 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/08/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010276 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/08/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010276 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/08/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010276 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2021/08/24,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010276 /MOTIF C0000441836 /REF C0000441836,"39,00 €",Santé,Remboursement mutuelle,
2020/09/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/100920 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/09/2020 0000175 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2020/10/12,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/121020 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10.10.2020 0000179 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2020/11/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/101120 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10.11.2020 0000177 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2020/12/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/101220 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10.12.2020 0000179 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/01/20,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/200121 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   20/01/2021 0000171 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/02/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/100221 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/02/2021 0000175 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/03/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/100321 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/03/2021 0000178 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/04/12,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/120421 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/04/2021 0000183 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/05/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/100521 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/05/2021 0000183 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/06/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/100621 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/06/2021 0000184 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/07/12,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/120721 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/07/2021 0000189 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/08/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/100821 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/08/2021 0000186 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/09/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/100921 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/09/2021 0000186 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2021/01/08,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 070121 GANDI           PARIS           CARTE   4974XXXXXXXX7803,"-164,38 €",Abonnements,Nom de domaines,
2021/01/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 080121 GANDI           PARIS           CARTE   4974XXXXXXXX7803,"-54,79 €",Abonnements,Nom de domaines,
2021/01/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 080121 GANDI           PARIS           CARTE   4974XXXXXXXX7803,"-20,40 €",Abonnements,Nom de domaines,
2021/01/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 080121 GANDI           PARIS           CARTE   4974XXXXXXXX7803,"-18,79 €",Abonnements,Nom de domaines,
2021/01/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 080121 GANDI           PARIS           CARTE   4974XXXXXXXX7803,"-15,60 €",Abonnements,Nom de domaines,
2020/09/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 100920 SAS SOTHY       DEUIL LA BARR   CARTE   4974XXXXXXXX7803,"-40,50 €",Consommation,Non renseigné,
2020/09/25,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 24/09/20 16H57 203650   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX7803,"-800,00 €",Consommation,Non renseigné,
2020/10/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 061020 DARTY MKTPLACE  BONDY CEDEX     CARTE   4974XXXXXXXX7803,"-12,49 €",Consommation,Non renseigné,
2020/10/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 061020 DARTY MKTPLACE  BONDY CEDEX     CARTE   4974XXXXXXXX7803,"-12,49 €",Consommation,Non renseigné,
2020/10/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 061020 DARTY.COM       BONDY           CARTE   4974XXXXXXXX7803,"-94,89 €",Consommation,Non renseigné,
2020/10/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 061020 DARTY.COM       BONDY           CARTE   4974XXXXXXXX7803,"-94,89 €",Consommation,Non renseigné,
2020/11/16,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 151120 SAS SOTHY       DEUIL LA BARR   CARTE   4974XXXXXXXX7803,"-21,90 €",Consommation,Non renseigné,
2020/11/18,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 171120 FNACMARKETPLACE IVRY SUR SEIN   CARTE   4974XXXXXXXX7803,"-468,91 €",Consommation,Non renseigné,
2020/11/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 231120 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-63,97 €",Consommation,Non renseigné,
2020/11/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 241120 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-21,99 €",Consommation,Non renseigné,
2020/11/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 241120 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-12,94 €",Consommation,Non renseigné,
2020/11/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 241120 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-12,94 €",Consommation,Non renseigné,
2020/12/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 231220 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-79,95 €",Consommation,Non renseigné,
2021/01/14,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 120121 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-43,80 €",Consommation,Non renseigné,
2021/01/14,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 130121 NEWBRU FZE      CARTE   4974XXXXXXXX7803                FRA    74,80EUR","-74,80 €",Consommation,Non renseigné,
2021/01/20,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 180121 AMAZON EU SARL  PAYLI2090401/   CARTE   4974XXXXXXXX7803,"-67,50 €",Consommation,Non renseigné,
2021/01/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 220121 AMAZON PRIME FR PAYLI2469664/   CARTE   4974XXXXXXXX7803,"-49,00 €",Consommation,Non renseigné,
2021/02/16,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 140221 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-25,64 €",Consommation,Non renseigné,
2021/02/19,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 170221 AMAZON PAYMENTF PAYLI2507567/   CARTE   4974XXXXXXXX7803,"-163,00 €",Consommation,Non renseigné,
2021/03/12,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110321 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-9,00 €",Consommation,Non renseigné,
2021/03/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 110321 VF J FRANCE     CARTE   4974XXXXXXXX7803                FRA    32,00EUR","-32,00 €",Consommation,Non renseigné,
2021/03/15,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110321 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-24,79 €",Consommation,Non renseigné,
2021/03/15,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110321 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-9,80 €",Consommation,Non renseigné,
2021/03/17,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 150321 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-21,00 €",Consommation,Non renseigné,
2021/03/22,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 180321 AMAZON EU SARL  PAYLI2090401/   CARTE   4974XXXXXXXX7803,"-17,91 €",Consommation,Non renseigné,
2021/03/22,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 180321 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-114,55 €",Consommation,Non renseigné,
2021/04/29,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 250421 AMAZON EU SARL  PAYLI2090401/   CARTE   4974XXXXXXXX7803,"-33,30 €",Consommation,Non renseigné,
2021/05/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 050521 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-149,98 €",Consommation,Non renseigné,
2021/05/14,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 120521 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-6,99 €",Consommation,Non renseigné,
2021/05/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 220521 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-25,49 €",Consommation,Non renseigné,
2021/05/31,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 290521 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-166,78 €",Consommation,Non renseigné,
2021/06/01,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 290521 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-5,99 €",Consommation,Non renseigné,
2021/06/21,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 170621 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-19,99 €",Consommation,Non renseigné,
2021/06/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 230621 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-21,39 €",Consommation,Non renseigné,
2021/07/12,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 100721 SAS VEZ         ENGHIEN LES B   CARTE   4974XXXXXXXX7803,"-15,41 €",Consommation,Non renseigné,
2021/07/26,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 240721 AMAZON EU SARL  PAYLI2090401/   CARTE   4974XXXXXXXX7803,"-35,82 €",Consommation,Non renseigné,
2021/07/26,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 240721 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-9,99 €",Consommation,Non renseigné,
2021/07/28,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 240721 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-53,30 €",Consommation,Non renseigné,
2021/07/29,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 270721 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-29,99 €",Consommation,Non renseigné,
2021/08/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 030821 AMAZON EU SARL  PAYLI2090401/   CARTE   4974XXXXXXXX7803,"-49,90 €",Consommation,Non renseigné,
2021/08/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 090821 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-13,99 €",Consommation,Non renseigné,
2021/08/16,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 130821 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-163,05 €",Consommation,Non renseigné,
2021/08/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 220821 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-6,90 €",Consommation,Non renseigné,
2021/08/26,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 240821 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX7803,"-8,99 €",Consommation,Non renseigné,
2020/09/11,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 09/09/20 22H15 24033000 BANQUE BCP                GAB DEUIL LA BAR 0004974XXXXXXXX7803,"-160,00 €",Non renseigné,Non renseigné,
2020/11/12,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 10/11/20 15H27 157338   BNP PARIBAS               DEUIL LA BARR    0004974XXXXXXXX7803,"-50,00 €",Non renseigné,Non renseigné,
2020/12/11,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 10/12/20 19H06 157338   BNP PARIBAS               DEUIL LA BARR    0004974XXXXXXXX7803,"-60,00 €",Non renseigné,Non renseigné,
2020/12/28,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 25/12/20 10H59 157338   BNP PARIBAS               DEUIL LA BARR    0004974XXXXXXXX7803,"-150,00 €",Non renseigné,Non renseigné,
2021/02/17,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 16/02/21 10H56 157339   BNP PARIBAS               DEUIL LA BARR    0004974XXXXXXXX9635,"-20,00 €",Non renseigné,Non renseigné,
2021/02/23,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 22/02/21 10H54 10323A02 CIC                       DEUIL LA BARRE   0004974XXXXXXXX7803,"-90,00 €",Non renseigné,Non renseigné,
2021/02/24,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 23/02/21 12H24 00910282 SOCIETE GENERALE          DEUIL-LA-BARRE   0004974XXXXXXXX7803,"-100,00 €",Non renseigné,Non renseigné,
